MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
MASTER_WP4_CSIC_2__P2498__bin.1	MASTER_WP4_CSIC_2	P2498	assigned	EUK10000030	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	8219021	2509	3602	58.8	2.2	0.3864
MASTER_WP4_CSIC_2__P2500__bin.10	MASTER_WP4_CSIC_2	P2500	assigned	EUK10000031	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_marxianus	9498343	1105	11306	87.5	0.1	0.3964
MASTER_WP4_CSIC_2__P2500__bin.6	MASTER_WP4_CSIC_2	P2500	assigned	EUK10000030	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10456915	183	92299	99.2	0.1	0.3873
MASTER_WP4_CSIC_2__P2502__bin.3	MASTER_WP4_CSIC_2	P2502	assigned	EUK10000030	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10377003	512	31536	96.4	0.0	0.3871
MASTER_WP4_CSIC_2__P2504__bin.4	MASTER_WP4_CSIC_2	P2504	assigned	EUK10000030	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10234861	810	18235	93.6	0.0	0.3872
MASTER_WP4_CSIC_2__P2512__bin.5	MASTER_WP4_CSIC_2	P2512	assigned	EUK10000068	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	19709901	748	40867	94.5	0.3	0.4905
MASTER_WP4_CSIC_2__P2517__bin.26	MASTER_WP4_CSIC_2	P2517	assigned	EUK10000030	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	7974753	2152	4128	58.9	0.0	0.3855
MASTER_WP4_CSIC_2__P2524__bin.16	MASTER_WP4_CSIC_2	P2524	assigned	EUK10000068	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	19677023	553	53935	94.0	0.3	0.4903
MASTER_WP4_CSIC_2__P2524__bin.3	MASTER_WP4_CSIC_2	P2524	assigned	EUK10000026	uSGB	Family	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	unknown	unknown	8259969	423	28798	88.9	0.1	0.378
MASTER_WP4_CSIC_2__P2544__bin.4	MASTER_WP4_CSIC_2	P2544	assigned	EUK39397	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	13564841	1348	14212	90.7	0.2	0.3868
MASTER_WP4_CSIC_2__P2545__bin.24	MASTER_WP4_CSIC_2	P2545	assigned	EUK39397	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	12718463	2330	6678	79.1	1.3	0.3869
