dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
WolfeBE_2014	282_Bethlehem	food	dairy	cheese	Bethlehem	Abbey_of_Regina_Laudis	F	USA	mgs113938	282_Bethlehem	mge113939			MG-RAST		Illumina_HiSeq_2000	PowerSoil	6/21/2011	843800800	8438008	100	100.0	100.0	100.0	8395	0	2	0	0	no	Niccolò_Carlino
WolfeBE_2014	316_Langre	food	dairy	cheese	Langres	Scherteinleb	F	FRA	mgs113941	316_Langre	mge113942			MG-RAST		Illumina_HiSeq_2000	PowerSoil	9/16/2011	695018800	6950188	100	100.0	100.0	100.0	7740	1	2	0	0	no	Niccolò_Carlino
WolfeBE_2014	319_Tarentaise	food	dairy	cheese	Tarentaise	Tarentaise	F	FRA	mgs113944	319_Tarentaise	mge113945			MG-RAST		Illumina_HiSeq_2000	PowerSoil	9/16/2011	607359800	6073598	100	100.0	100.0	100.0	6761	0	3	0	0	no	Niccolò_Carlino
WolfeBE_2014	322_Camembert	food	dairy	cheese	Camembert	Camembert	F	FRA	mgs113947	322_Camembert	mge113948			MG-RAST		Illumina_HiSeq_2000	PowerSoil	9/16/2011	663291800	6632918	100	100.0	100.0	100.0	2157	0	2	0	0	no	Niccolò_Carlino
WolfeBE_2014	337_Mileens	food	dairy	cheese	Milleens	Veronica_Steele	F	IRL	mgs113950	337_Mileens	mge113951			MG-RAST		Illumina_HiSeq_2000	PowerSoil	9/16/2011	707541800	7075418	100	100.0	100.0	100.0	15479	2	2	0	0	no	Niccolò_Carlino
WolfeBE_2014	340_Comte	food	dairy	cheese	Comte	Grand_Comte_des_Bois	F	FRA	mgs113953	340_Comte	mge113954			MG-RAST		Illumina_HiSeq_2000	PowerSoil	9/16/2011	635464600	6354646	100	100.0	100.0	100.0	9077	3	3	0	0	no	Niccolò_Carlino
WolfeBE_2014	365_Stichelton	food	dairy	cheese	Stichelton	Stichelton	F	GBR	mgs113956	365_Stichelton	mge113957			MG-RAST		Illumina_HiSeq_2000	PowerSoil	9/17/2011	522890000	5228900	100	100.0	100.0	100.0	3517	2	2	0	0	no	Niccolò_Carlino
WolfeBE_2014	380_Stawley	food	dairy	cheese	Stawley	Stawley	F	GBR	mgs113959	380_Stawley	mge113960			MG-RAST		Illumina_HiSeq_2000	PowerSoil	9/17/2011	751521200	7515212	100	100.0	100.0	100.0	4628	1	1	0	0	no	Niccolò_Carlino
WolfeBE_2014	491_Bayley	food	dairy	cheese	Bayley_hazen_blue	Jasper_Hill_Farm	F	USA	mgs113962	491_Bayley	mge113963			MG-RAST		Illumina_HiSeq_2000	PowerSoil	10/25/2011	704301400	7043014	100	100.0	100.0	100.0	6371	1	2	1	0	no	Niccolò_Carlino
WolfeBE_2014	575_CabotClothbound	food	dairy	cheese	Cabot_clothbound	Cabot_creamery	F	USA	mgs113965	575_CabotClothbound	mge113966			MG-RAST		Illumina_HiSeq_2000	PowerSoil	10/26/2011	880189000	8801890	100	100.0	100.0	100.0	9402	1	5	0	0	no	Niccolò_Carlino
WolfeBE_2014	581_Moses_Sleeper	food	dairy	cheese	Moses_sleeper	Jasper_Hill_Farm	F	USA	mgs113968	581_Moses_Sleeper	mge113969			MG-RAST		Illumina_HiSeq_2000	PowerSoil	10/26/2011	847124400	8471244	100	100.0	100.0	100.0	2116	1	1	0	1	no	Niccolò_Carlino
WolfeBE_2014	623_Maggies_Round	food	dairy	cheese	Maggies_round	Cricket_Creek_Farm	F	USA	mgs113971	623_Maggies_Round	mge113972			MG-RAST		Illumina_HiSeq_2000	PowerSoil	11/1/2011	731993400	7319934	100	100.0	100.0	100.0	4758	0	2	0	1	no	Niccolò_Carlino
WolfeBE_2014	626_Red_Hawk	food	dairy	cheese	Red_hawk	Cowgirl_creamery	F	USA	mgs113974	626_Red_Hawk	mge113975			MG-RAST		Illumina_HiSeq_2000	PowerSoil	10/21/2011	988810800	9888108	100	100.0	100.0	100.0	3261	2	2	0	0	no	Niccolò_Carlino
WolfeBE_2014	671_Grayson	food	dairy	cheese	Grayson	Meadow_Creek_Dairy	F	USA	mgs113977	671_Grayson	mge113978			MG-RAST		Illumina_HiSeq_2000	PowerSoil		874031000	8740310	100	100.0	100.0	100.0	8956	2	7	0	0	no	Niccolò_Carlino
WolfeBE_2014	679_Raclette	food	dairy	cheese	Raclette	Raclette	F	FRA	mgs113980	679_Raclette	mge113981			MG-RAST		Illumina_HiSeq_2000	PowerSoil		1059458000	10594580	100	100.0	100.0	100.0	7540	1	8	0	0	no	Niccolò_Carlino
WolfeBE_2014	705_Forme_dAmbert	food	dairy	cheese	Blue_cheese	Fourme_d_Ambert	F	FRA	mgs113983	705_Forme_dAmbert	mge113984			MG-RAST		Illumina_HiSeq_2000	PowerSoil		726664400	7266644	100	100.0	100.0	100.0	5497	3	0	0	0	no	Niccolò_Carlino
WolfeBE_2014	711_Garroxta	food	dairy	cheese	Garrotxa	Garrotxa	F	ESP	mgs113986	711_Garroxta	mge113987			MG-RAST		Illumina_HiSeq_2000	PowerSoil		925387200	9253872	100	100.0	100.0	100.0	23079	0	1	0	0	no	Niccolò_Carlino
WolfeBE_2014	771_Tarentaise	food	dairy	cheese	Tarentaise	Spring_Brook_Farm	F	USA	mgs113989	771_Tarentaise	mge113990			MG-RAST		Illumina_HiSeq_2000	PowerSoil	11/12/2010	796760400	7967604	100	100.0	100.0	100.0	4486	1	5	0	0	no	Niccolò_Carlino
WolfeBE_2014	873_Challerhocker	food	dairy	cheese	Challerhocker	Challerhocker	F	CHE	mgs113992	873_Challerhocker	mge113993			MG-RAST		Illumina_HiSeq_2000	PowerSoil		1189595800	11895958	100	100.0	100.0	100.0	7122	1	3	0	0	no	Niccolò_Carlino
WolfeBE_2014	894_Twig_Tomme	food	dairy	cheese	Tomme	Twig_goat_tomme	F	USA	mgs113995	894_Twig_Tomme	mge113996			MG-RAST		Illumina_HiSeq_2000	PowerSoil		692523600	6925236	100	100.0	100.0	100.0	5260	2	2	0	0	no	Niccolò_Carlino
WolfeBE_2014	917_Abondance	food	dairy	cheese	Abondance	Abondance	F	FRA	mgs113998	917_Abondance	mge113999			MG-RAST		Illumina_HiSeq_2000	PowerSoil		599323200	5993232	100	100.0	100.0	100.0	6720	2	5	0	0	no	Niccolò_Carlino
WolfeBE_2014	926_Bonne_Buche	food	dairy	cheese	Bonne_bouche	Bonne_bouche	F	USA	mgs114001	926_Bonne_Buche	mge114002			MG-RAST		Illumina_HiSeq_2000	PowerSoil		846798600	8467986	100	100.0	100.0	100.0	4628	1	0	0	0	no	Niccolò_Carlino
WolfeBE_2014	932_Robiola_due_Latte	food	dairy	cheese	Robiola_due_latti	Robiola_due_latti	F	ITA	mgs114004	932_Robiola_due_Latte	mge114005			MG-RAST		Illumina_HiSeq_2000	PowerSoil		1286990400	12869904	100	100.0	100.0	100.0	6429	2	2	0	0	no	Niccolò_Carlino
WolfeBE_2014	950_Rush_Creek	food	dairy	cheese	Rush_creek_reserve	Rush_creek_reserve	F	USA	mgs114007	950_Rush_Creek	mge114008			MG-RAST		Illumina_HiSeq_2000	PowerSoil		975644400	9756444	100	100.0	100.0	100.0	3812	0	4	0	0	no	Niccolò_Carlino
